"id","order_fabrication","number of pallete","interior_diamter","exterior_diamter","length","geometry_validation","flat_crush","humidity","valeurstemp","import_date","trial179"
53329,"40585","3",NULL,NULL,"2603",NULL,NULL,NULL,NULL,"2005-05-31 20:07:32","T"
53330,"40585","3",NULL,NULL,"2603",NULL,NULL,NULL,NULL,"2005-05-31 20:07:32","T"
53331,"40585","3","76.6","106.49","2603","1",NULL,NULL,NULL,"2005-05-31 20:07:32","T"
53332,"40585","4",NULL,NULL,"2601",NULL,NULL,NULL,NULL,"2005-05-31 20:07:32","T"
53333,"40585","4",NULL,NULL,"2599",NULL,NULL,NULL,NULL,"2005-05-31 20:07:33","T"
53334,"40585","4","76.6","106.51","2604","1",NULL,NULL,NULL,"2005-05-31 20:07:33","T"
53335,"40585","2",NULL,NULL,"2603",NULL,NULL,NULL,NULL,"2005-05-31 20:07:33","T"
53336,"40585","2",NULL,NULL,"2604",NULL,NULL,NULL,NULL,"2005-05-31 20:07:34","T"
53337,"40585","2","76.6","106.62","2603","1",NULL,NULL,NULL,"2005-05-31 20:07:34","T"
53338,"1",NULL,"1.1","1.1","1.1",NULL,NULL,NULL,NULL,"2005-05-31 20:07:34","T"
53339,"41627",NULL,NULL,NULL,NULL,NULL,"3.808",NULL,NULL,"2005-05-31 20:32:02","T"
53340,"41627",NULL,NULL,NULL,NULL,NULL,"3.587",NULL,NULL,"2005-05-31 20:33:10","T"
53341,"41627",NULL,NULL,NULL,NULL,NULL,"3.624",NULL,NULL,"2005-05-31 20:33:23","T"
53342,"41627",NULL,NULL,NULL,NULL,NULL,"3.872",NULL,NULL,"2005-05-31 20:33:59","T"
53343,"41627",NULL,NULL,NULL,NULL,NULL,"4.054",NULL,NULL,"2005-05-31 20:34:39","T"
53344,"41627",NULL,NULL,NULL,NULL,NULL,"3.988","6.68",NULL,"2005-05-31 20:35:18","T"
53345,"41818",NULL,NULL,NULL,NULL,NULL,NULL,"7.13",NULL,"2005-06-01 06:32:18","T"
53346,"41819",NULL,NULL,NULL,NULL,NULL,NULL,"7.13",NULL,"2005-06-01 06:32:28","T"
53347,"41820",NULL,NULL,NULL,NULL,NULL,NULL,"7.13",NULL,"2005-06-01 06:32:39","T"
53348,"41822",NULL,NULL,NULL,NULL,NULL,NULL,"7.13",NULL,"2005-06-01 06:32:49","T"
53349,"41681",NULL,NULL,NULL,NULL,NULL,NULL,"6.27",NULL,"2005-06-01 06:33:56","T"
53350,"41681",NULL,NULL,NULL,NULL,NULL,NULL,"6.24",NULL,"2005-06-01 06:33:59","T"
53351,"41681",NULL,NULL,NULL,NULL,NULL,NULL,"6.31",NULL,"2005-06-01 06:34:01","T"
53352,"41773",NULL,NULL,NULL,NULL,NULL,NULL,"6.27",NULL,"2005-06-01 06:35:28","T"
53353,"41773",NULL,NULL,NULL,NULL,NULL,NULL,"6.24",NULL,"2005-06-01 06:35:30","T"
53354,"41773",NULL,NULL,NULL,NULL,NULL,NULL,"6.31",NULL,"2005-06-01 06:35:32","T"
53355,"41783",NULL,NULL,NULL,NULL,NULL,"1.925",NULL,NULL,"2005-06-01 11:59:02","T"
53356,"41783",NULL,NULL,NULL,NULL,NULL,"2.161","6.9",NULL,"2005-06-01 11:59:06","T"
53357,"41782",NULL,NULL,NULL,NULL,NULL,"1.885",NULL,NULL,"2005-06-01 12:01:36","T"
53358,"41782",NULL,NULL,NULL,NULL,NULL,"1.901","6.8",NULL,"2005-06-01 12:01:40","T"
53359,"41708",NULL,NULL,NULL,NULL,NULL,"1.887",NULL,NULL,"2005-06-01 12:04:33","T"
53360,"41708",NULL,NULL,NULL,NULL,NULL,"1.752","7.1",NULL,"2005-06-01 12:04:37","T"
53361,"41783","7",NULL,NULL,"2114",NULL,NULL,NULL,NULL,"2005-06-01 13:42:15","T"
53362,"41783","7",NULL,NULL,"2113",NULL,NULL,NULL,NULL,"2005-06-01 13:42:15","T"
53363,"41783","7","76.8","97.16","2112","1",NULL,NULL,NULL,"2005-06-01 13:42:15","T"
53364,"41783","3",NULL,NULL,"2112",NULL,NULL,NULL,NULL,"2005-06-01 13:42:16","T"
53365,"41783","3",NULL,NULL,"2113",NULL,NULL,NULL,NULL,"2005-06-01 13:42:16","T"
53366,"41783","3","76.8","96.94","2113","1",NULL,NULL,NULL,"2005-06-01 13:42:16","T"
53367,"41783","2",NULL,NULL,"2113",NULL,NULL,NULL,NULL,"2005-06-01 13:42:17","T"
53368,"41783","2",NULL,NULL,"2114",NULL,NULL,NULL,NULL,"2005-06-01 13:42:17","T"
53369,"41783","2","76.8","97.21","2113","1",NULL,NULL,NULL,"2005-06-01 13:42:17","T"
53370,"41783","1",NULL,NULL,"2114",NULL,NULL,NULL,NULL,"2005-06-01 13:42:18","T"
53371,"41783","1",NULL,NULL,"2113",NULL,NULL,NULL,NULL,"2005-06-01 13:42:18","T"
53372,"41783","1","76.8","97","2114","1",NULL,NULL,NULL,"2005-06-01 13:42:18","T"
53373,"41783","5",NULL,NULL,"2113",NULL,NULL,NULL,NULL,"2005-06-01 13:42:19","T"
53374,"41783","5",NULL,NULL,"2114",NULL,NULL,NULL,NULL,"2005-06-01 13:42:19","T"
53375,"41783","5","76.8","97.07","2112","1",NULL,NULL,NULL,"2005-06-01 13:42:19","T"
53376,"41783","8",NULL,NULL,"2112",NULL,NULL,NULL,NULL,"2005-06-01 13:42:20","T"
53377,"41783","8",NULL,NULL,"2113",NULL,NULL,NULL,NULL,"2005-06-01 13:42:20","T"
53378,"41783","8","76.8","97.06","2113","1",NULL,NULL,NULL,"2005-06-01 13:42:20","T"
53379,"41783","6",NULL,NULL,"2112",NULL,NULL,NULL,NULL,"2005-06-01 13:42:20","T"
53380,"41783","6",NULL,NULL,"2114",NULL,NULL,NULL,NULL,"2005-06-01 13:42:21","T"
53381,"41783","6","76.8","96.98","2112","1",NULL,NULL,NULL,"2005-06-01 13:42:21","T"
53382,"41783","4",NULL,NULL,"2113",NULL,NULL,NULL,NULL,"2005-06-01 13:42:21","T"
53383,"41783","4",NULL,NULL,"2114",NULL,NULL,NULL,NULL,"2005-06-01 13:42:22","T"
53384,"41783","4","76.8","96.95","2113","1",NULL,NULL,NULL,"2005-06-01 13:42:22","T"
53385,"41782","2",NULL,NULL,"2112",NULL,NULL,NULL,NULL,"2005-06-01 13:42:22","T"
53386,"41782","2",NULL,NULL,"2113",NULL,NULL,NULL,NULL,"2005-06-01 13:42:23","T"
53387,"41782","2","70.7","90.01","2113","1",NULL,NULL,NULL,"2005-06-01 13:42:23","T"
53388,"41782","4",NULL,NULL,"2112",NULL,NULL,NULL,NULL,"2005-06-01 13:42:23","T"
53389,"41782","4",NULL,NULL,"2110",NULL,NULL,NULL,NULL,"2005-06-01 13:42:24","T"
53390,"41782","4","70.7","90.31","2113","1",NULL,NULL,NULL,"2005-06-01 13:42:24","T"
53391,"41782","3",NULL,NULL,"2112",NULL,NULL,NULL,NULL,"2005-06-01 13:42:24","T"
53392,"41782","3",NULL,NULL,"2113",NULL,NULL,NULL,NULL,"2005-06-01 13:42:25","T"
53393,"41782","3","70.6","90.19","2111","1",NULL,NULL,NULL,"2005-06-01 13:42:25","T"
53394,"41782","1",NULL,NULL,"2113",NULL,NULL,NULL,NULL,"2005-06-01 13:42:25","T"
53395,"41782","1",NULL,NULL,"2113",NULL,NULL,NULL,NULL,"2005-06-01 13:42:25","T"
53396,"41782","1","70.7","90.37","2113","1",NULL,NULL,NULL,"2005-06-01 13:42:26","T"
53397,"41708","5",NULL,NULL,"5491",NULL,NULL,NULL,NULL,"2005-06-01 13:42:26","T"
53398,"41708","5",NULL,NULL,"5492",NULL,NULL,NULL,NULL,"2005-06-01 13:42:26","T"
53399,"41708","5","150.8","170.18","5490","1",NULL,NULL,NULL,"2005-06-01 13:42:27","T"
53400,"41708","6",NULL,NULL,"5492",NULL,NULL,NULL,NULL,"2005-06-01 13:42:27","T"
53401,"41708","6",NULL,NULL,"5493",NULL,NULL,NULL,NULL,"2005-06-01 13:42:27","T"
53402,"41708","6","150.8","170.16","5490","1",NULL,NULL,NULL,"2005-06-01 13:42:28","T"
53403,"41708","4",NULL,NULL,"5494",NULL,NULL,NULL,NULL,"2005-06-01 13:42:28","T"
53404,"41708","4",NULL,NULL,"5495",NULL,NULL,NULL,NULL,"2005-06-01 13:42:28","T"
53405,"41708","4","150.8","170.47","5491","1",NULL,NULL,NULL,"2005-06-01 13:42:29","T"
53406,"41708","2",NULL,NULL,"5491",NULL,NULL,NULL,NULL,"2005-06-01 13:42:29","T"
53407,"41708","2",NULL,NULL,"5492",NULL,NULL,NULL,NULL,"2005-06-01 13:42:29","T"
53408,"41708","2","150.8","170.34","5491","1",NULL,NULL,NULL,"2005-06-01 13:42:30","T"
53409,"41708","3",NULL,NULL,"5491",NULL,NULL,NULL,NULL,"2005-06-01 13:42:30","T"
53410,"41708","3",NULL,NULL,"5492",NULL,NULL,NULL,NULL,"2005-06-01 13:42:30","T"
53411,"41708","3","150.8","170.57","5490","1",NULL,NULL,NULL,"2005-06-01 13:42:30","T"
53412,"41708","1",NULL,NULL,"5490",NULL,NULL,NULL,NULL,"2005-06-01 13:42:31","T"
53413,"41708","1",NULL,NULL,"5493",NULL,NULL,NULL,NULL,"2005-06-01 13:42:31","T"
53414,"41708","1","150.8","170.43","5492","1",NULL,NULL,NULL,"2005-06-01 13:42:31","T"
53415,"41708","8",NULL,NULL,"5491",NULL,NULL,NULL,NULL,"2005-06-01 13:42:32","T"
53416,"41708","8",NULL,NULL,"5493",NULL,NULL,NULL,NULL,"2005-06-01 13:42:32","T"
53417,"41708","8","150.8","170.39","5489","1",NULL,NULL,NULL,"2005-06-01 13:42:32","T"
53418,"41708","7",NULL,NULL,"5493",NULL,NULL,NULL,NULL,"2005-06-01 13:42:32","T"
53419,"41708","7",NULL,NULL,"5493",NULL,NULL,NULL,NULL,"2005-06-01 13:42:33","T"
53420,"41708","7","150.9","170.2","5490","1",NULL,NULL,NULL,"2005-06-01 13:42:33","T"
53421,"1",NULL,"1.1","1.1","1.1",NULL,NULL,NULL,NULL,"2005-06-01 13:42:33","T"
53422,"41662",NULL,NULL,NULL,NULL,NULL,"1.725",NULL,NULL,"2005-06-01 16:41:22","T"
53423,"41662",NULL,NULL,NULL,NULL,NULL,"1.409","7.35",NULL,"2005-06-01 16:42:41","T"
53424,"41834",NULL,NULL,NULL,NULL,NULL,"1.409",NULL,NULL,"2005-06-01 19:45:33","T"
53425,"41834",NULL,NULL,NULL,NULL,NULL,"1.393","8.93",NULL,"2005-06-01 19:46:19","T"
53426,"41835",NULL,NULL,NULL,NULL,NULL,"0.8671","7.91",NULL,"2005-06-01 19:53:52","T"
53427,"41833",NULL,NULL,NULL,NULL,NULL,"0.8392","7.71",NULL,"2005-06-01 19:56:18","T"
53428,"41832",NULL,NULL,NULL,NULL,NULL,"1.436","8.77",NULL,"2005-06-01 19:58:16","T"
53429,"41751",NULL,NULL,NULL,NULL,NULL,"2.42",NULL,NULL,"2005-06-01 20:56:38","T"
53430,"41751",NULL,NULL,NULL,NULL,NULL,"2.344","7.09",NULL,"2005-06-01 20:57:32","T"
53431,"41750",NULL,NULL,NULL,NULL,NULL,"2.434",NULL,NULL,"2005-06-01 21:00:49","T"
53432,"41750",NULL,NULL,NULL,NULL,NULL,"2.314","7.18",NULL,"2005-06-01 21:01:39","T"
53433,"41749",NULL,NULL,NULL,NULL,NULL,"2.409",NULL,NULL,"2005-06-01 21:03:23","T"
53434,"41749",NULL,NULL,NULL,NULL,NULL,"2.509","7.57",NULL,"2005-06-01 21:04:10","T"
53435,"41753",NULL,NULL,NULL,NULL,NULL,"2.389",NULL,NULL,"2005-06-01 21:05:37","T"
53436,"41753",NULL,NULL,NULL,NULL,NULL,"2.401","7.5",NULL,"2005-06-01 21:06:19","T"
53437,"41752",NULL,NULL,NULL,NULL,NULL,"2.389",NULL,NULL,"2005-06-01 21:07:59","T"
53438,"41752",NULL,NULL,NULL,NULL,NULL,"2.369","7.12",NULL,"2005-06-01 21:08:48","T"
53439,"41748",NULL,NULL,NULL,NULL,NULL,"2.408",NULL,NULL,"2005-06-01 21:10:13","T"
53440,"41748",NULL,NULL,NULL,NULL,NULL,"2.413","7.43",NULL,"2005-06-01 21:11:10","T"
53441,"41747",NULL,NULL,NULL,NULL,NULL,"3.231",NULL,NULL,"2005-06-01 21:12:31","T"
53442,"41747",NULL,NULL,NULL,NULL,NULL,"3.291","7.55",NULL,"2005-06-01 21:13:13","T"
53443,"41717","6",NULL,NULL,"1526",NULL,NULL,NULL,NULL,"2005-06-01 21:53:11","T"
53444,"41717","6",NULL,NULL,"1526",NULL,NULL,NULL,NULL,"2005-06-01 21:53:12","T"
53445,"41717","6",NULL,NULL,"1529",NULL,NULL,NULL,NULL,"2005-06-01 21:53:12","T"
53446,"41717","6",NULL,NULL,"1527",NULL,NULL,NULL,NULL,"2005-06-01 21:53:12","T"
53447,"41717","6",NULL,NULL,"1529",NULL,NULL,NULL,NULL,"2005-06-01 21:53:12","T"
53448,"41717","6","76.6","94.72","1527","1",NULL,NULL,NULL,"2005-06-01 21:53:13","T"
53449,"41717","4",NULL,NULL,"1529",NULL,NULL,NULL,NULL,"2005-06-01 21:53:13","T"
53450,"41717","4",NULL,NULL,"1526",NULL,NULL,NULL,NULL,"2005-06-01 21:53:13","T"
53451,"41717","4",NULL,NULL,"1526",NULL,NULL,NULL,NULL,"2005-06-01 21:53:14","T"
53452,"41717","4",NULL,NULL,"1528",NULL,NULL,NULL,NULL,"2005-06-01 21:53:14","T"
53453,"41717","4",NULL,NULL,"1529",NULL,NULL,NULL,NULL,"2005-06-01 21:53:14","T"
53454,"41717","4","76.6","94.88","1528","1",NULL,NULL,NULL,"2005-06-01 21:53:15","T"
53455,"41794","6",NULL,NULL,"2106",NULL,NULL,NULL,NULL,"2005-06-01 21:53:15","T"
53456,"41794","6",NULL,NULL,"2110",NULL,NULL,NULL,NULL,"2005-06-01 21:53:15","T"
53457,"41794","6","128.5","140.73","2105","1",NULL,NULL,NULL,"2005-06-01 21:53:16","T"
53458,"41794","5",NULL,NULL,"2105",NULL,NULL,NULL,NULL,"2005-06-01 21:53:16","T"
53459,"41794","5",NULL,NULL,"2110",NULL,NULL,NULL,NULL,"2005-06-01 21:53:16","T"
53460,"41794","5","128.4","140.69","2108","1",NULL,NULL,NULL,"2005-06-01 21:53:17","T"
53461,"41794","4",NULL,NULL,"2105",NULL,NULL,NULL,NULL,"2005-06-01 21:53:17","T"
53462,"41794","4",NULL,NULL,"2109",NULL,NULL,NULL,NULL,"2005-06-01 21:53:17","T"
53463,"41794","4","128.5","140.55","2107","1",NULL,NULL,NULL,"2005-06-01 21:53:17","T"
53464,"41794","3",NULL,NULL,"2105",NULL,NULL,NULL,NULL,"2005-06-01 21:53:18","T"
53465,"41794","3",NULL,NULL,"2109",NULL,NULL,NULL,NULL,"2005-06-01 21:53:18","T"
53466,"41794","3","128.4","140.74","2109","1",NULL,NULL,NULL,"2005-06-01 21:53:18","T"
53467,"41794","2",NULL,NULL,"2105",NULL,NULL,NULL,NULL,"2005-06-01 21:53:19","T"
53468,"41794","2",NULL,NULL,"2110",NULL,NULL,NULL,NULL,"2005-06-01 21:53:19","T"
53469,"41794","2","128.3","140.67","2105","1",NULL,NULL,NULL,"2005-06-01 21:53:19","T"
53470,"41751","1",NULL,NULL,"2702",NULL,NULL,NULL,NULL,"2005-06-01 21:53:20","T"
53471,"41751","1",NULL,NULL,"2704",NULL,NULL,NULL,NULL,"2005-06-01 21:53:20","T"
53472,"41751","1","76.5","106.28","2704","1",NULL,NULL,NULL,"2005-06-01 21:53:20","T"
53473,"41751","2",NULL,NULL,"2697",NULL,NULL,NULL,NULL,"2005-06-01 21:53:21","T"
53474,"41751","2",NULL,NULL,"2704",NULL,NULL,NULL,NULL,"2005-06-01 21:53:21","T"
53475,"41751","2","76.5","106.27","2704","1",NULL,NULL,NULL,"2005-06-01 21:53:21","T"
53476,"41750","2",NULL,NULL,"2202",NULL,NULL,NULL,NULL,"2005-06-01 21:53:22","T"
53477,"41750","2",NULL,NULL,"2203",NULL,NULL,NULL,NULL,"2005-06-01 21:53:22","T"
53478,"41750","2","76.5","106.12","2202","1",NULL,NULL,NULL,"2005-06-01 21:53:22","T"
53479,"41750","1",NULL,NULL,"2203",NULL,NULL,NULL,NULL,"2005-06-01 21:53:23","T"
53480,"41750","1",NULL,NULL,"2203",NULL,NULL,NULL,NULL,"2005-06-01 21:53:23","T"
53481,"41750","1","76.5","106.27","2202","1",NULL,NULL,NULL,"2005-06-01 21:53:23","T"
53482,"41752","1",NULL,NULL,"1294",NULL,NULL,NULL,NULL,"2005-06-01 21:53:23","T"
53483,"41752","1",NULL,NULL,"1295",NULL,NULL,NULL,NULL,"2005-06-01 21:53:24","T"
53484,"41752","1","76.6","106.28","1294","1",NULL,NULL,NULL,"2005-06-01 21:53:24","T"
53485,"41752","2",NULL,NULL,"1294",NULL,NULL,NULL,NULL,"2005-06-01 21:53:24","T"
53486,"41752","2",NULL,NULL,"1295",NULL,NULL,NULL,NULL,"2005-06-01 21:53:25","T"
53487,"41752","2","76.5","106.22","1294","1",NULL,NULL,NULL,"2005-06-01 21:53:25","T"
53488,"41748","1",NULL,NULL,"1503",NULL,NULL,NULL,NULL,"2005-06-01 21:53:25","T"
53489,"41748","1",NULL,NULL,"1504",NULL,NULL,NULL,NULL,"2005-06-01 21:53:26","T"
53490,"41748","1","76.5","106.36","1504","1",NULL,NULL,NULL,"2005-06-01 21:53:26","T"
53491,"41748","2",NULL,NULL,"1502",NULL,NULL,NULL,NULL,"2005-06-01 21:53:26","T"
53492,"41748","2",NULL,NULL,"1504",NULL,NULL,NULL,NULL,"2005-06-01 21:53:27","T"
53493,"41748","2","76.5","106.22","1503","1",NULL,NULL,NULL,"2005-06-01 21:53:27","T"
53494,"41753","2",NULL,NULL,"1610",NULL,NULL,NULL,NULL,"2005-06-01 21:53:27","T"
53495,"41753","2",NULL,NULL,"1612",NULL,NULL,NULL,NULL,"2005-06-01 21:53:28","T"
53496,"41753","2","76.5","106.4","1611","1",NULL,NULL,NULL,"2005-06-01 21:53:28","T"
53497,"41753","1",NULL,NULL,"1610",NULL,NULL,NULL,NULL,"2005-06-01 21:53:28","T"
53498,"41753","1",NULL,NULL,"1612",NULL,NULL,NULL,NULL,"2005-06-01 21:53:29","T"
53499,"41753","1","76.5","106.4","1611","1",NULL,NULL,NULL,"2005-06-01 21:53:29","T"
53500,"41749","2",NULL,NULL,"2005",NULL,NULL,NULL,NULL,"2005-06-01 21:53:29","T"
53501,"41749","2",NULL,NULL,"2005",NULL,NULL,NULL,NULL,"2005-06-01 21:53:29","T"
53502,"41749","2","76.5","106.4","2004","1",NULL,NULL,NULL,"2005-06-01 21:53:30","T"
53503,"41749","1",NULL,NULL,"2004",NULL,NULL,NULL,NULL,"2005-06-01 21:53:30","T"
53504,"41749","1",NULL,NULL,"2004",NULL,NULL,NULL,NULL,"2005-06-01 21:53:30","T"
53505,"41749","1","76.5","106.4","2002",NULL,NULL,NULL,NULL,"2005-06-01 21:53:31","T"
53506,"41747","1",NULL,NULL,"2005",NULL,NULL,NULL,NULL,"2005-06-01 21:53:31","T"
53507,"41747","1",NULL,NULL,"2005",NULL,NULL,NULL,NULL,"2005-06-01 21:53:31","T"
53508,"41747","1","70.6","106.4","2005","1",NULL,NULL,NULL,"2005-06-01 21:53:32","T"
53509,"41747","2",NULL,NULL,"2003",NULL,NULL,NULL,NULL,"2005-06-01 21:53:32","T"
53510,"41747","2",NULL,NULL,"2005",NULL,NULL,NULL,NULL,"2005-06-01 21:53:32","T"
53511,"41747","2","70.6","106.31","2004","1",NULL,NULL,NULL,"2005-06-01 21:53:33","T"
53512,"41835","1",NULL,NULL,"2086",NULL,NULL,NULL,NULL,"2005-06-01 21:53:33","T"
53513,"41835","1",NULL,NULL,"2090",NULL,NULL,NULL,NULL,"2005-06-01 21:53:33","T"
53514,"41835","1","151","165.96","2087","1",NULL,NULL,NULL,"2005-06-01 21:53:34","T"
53515,"41833","1",NULL,NULL,"2209",NULL,NULL,NULL,NULL,"2005-06-01 21:53:34","T"
53516,"41833","1",NULL,NULL,"2210",NULL,NULL,NULL,NULL,"2005-06-01 21:53:34","T"
53517,"41833","1","150.9","166.11","2208","1",NULL,NULL,NULL,"2005-06-01 21:53:34","T"
53518,"41834","5",NULL,NULL,"1083",NULL,NULL,NULL,NULL,"2005-06-01 21:53:35","T"
53519,"41834","5",NULL,NULL,"1082",NULL,NULL,NULL,NULL,"2005-06-01 21:53:35","T"
53520,"41834","5","151.1","174.03","1082","1",NULL,NULL,NULL,"2005-06-01 21:53:35","T"
53521,"41834","6",NULL,NULL,"1082",NULL,NULL,NULL,NULL,"2005-06-01 21:53:36","T"
53522,"41834","6",NULL,NULL,"1082",NULL,NULL,NULL,NULL,"2005-06-01 21:53:36","T"
53523,"41834","6","151.1","174.3","1082","1",NULL,NULL,NULL,"2005-06-01 21:53:36","T"
53524,"41832","3",NULL,NULL,"1002",NULL,NULL,NULL,NULL,"2005-06-01 21:53:37","T"
53525,"41832","3",NULL,NULL,"1003",NULL,NULL,NULL,NULL,"2005-06-01 21:53:37","T"
53526,"41832","3","151","173.94","1003","1",NULL,NULL,NULL,"2005-06-01 21:53:37","T"
53527,"41832","4",NULL,NULL,"1003",NULL,NULL,NULL,NULL,"2005-06-01 21:53:38","T"
53528,"41832","4",NULL,NULL,"1003",NULL,NULL,NULL,NULL,"2005-06-01 21:53:38","T"
53529,"41832","4","151.1","174.32","1002","1",NULL,NULL,NULL,"2005-06-01 21:53:38","T"
53530,"41832","1",NULL,NULL,"1003",NULL,NULL,NULL,NULL,"2005-06-01 21:53:38","T"
53531,"41832","1",NULL,NULL,"1002",NULL,NULL,NULL,NULL,"2005-06-01 21:53:39","T"
53532,"41832","1","151.1","174.13","1003","1",NULL,NULL,NULL,"2005-06-01 21:53:39","T"
53533,"41832","7",NULL,NULL,"1002",NULL,NULL,NULL,NULL,"2005-06-01 21:53:39","T"
53534,"41832","7",NULL,NULL,"1001",NULL,NULL,NULL,NULL,"2005-06-01 21:53:40","T"
53535,"41832","7","151","173.64","1002","1",NULL,NULL,NULL,"2005-06-01 21:53:40","T"
53536,"41832","5",NULL,NULL,"1001",NULL,NULL,NULL,NULL,"2005-06-01 21:53:40","T"
53537,"41832","5",NULL,NULL,"1003",NULL,NULL,NULL,NULL,"2005-06-01 21:53:41","T"
53538,"41832","5","151","173.95","1003","1",NULL,NULL,NULL,"2005-06-01 21:53:41","T"
53539,"41832","6",NULL,NULL,"1002",NULL,NULL,NULL,NULL,"2005-06-01 21:53:41","T"
53540,"41832","6",NULL,NULL,"1003",NULL,NULL,NULL,NULL,"2005-06-01 21:53:42","T"
53541,"41832","6","151.1","173.96","1003","1",NULL,NULL,NULL,"2005-06-01 21:53:42","T"
53542,"41832","2",NULL,NULL,"1002",NULL,NULL,NULL,NULL,"2005-06-01 21:53:42","T"
53543,"41832","2",NULL,NULL,"1003",NULL,NULL,NULL,NULL,"2005-06-01 21:53:43","T"
53544,"41832","2","151.1","174.01","1003","1",NULL,NULL,NULL,"2005-06-01 21:53:43","T"
53545,"41774","7",NULL,NULL,"999",NULL,NULL,NULL,NULL,"2005-06-01 21:53:43","T"
53546,"41774","7",NULL,NULL,"999",NULL,NULL,NULL,NULL,"2005-06-01 21:53:43","T"
53547,"41774","7","151","173.53","1000","1",NULL,NULL,NULL,"2005-06-01 21:53:44","T"
53548,"41774","8",NULL,NULL,"1001",NULL,NULL,NULL,NULL,"2005-06-01 21:53:44","T"
53549,"41774","8",NULL,NULL,"1000",NULL,NULL,NULL,NULL,"2005-06-01 21:53:44","T"
53550,"41774","8","151","173.81","1000","1",NULL,NULL,NULL,"2005-06-01 21:53:45","T"
53551,"41774","4",NULL,NULL,"1000",NULL,NULL,NULL,NULL,"2005-06-01 21:53:45","T"
53552,"41774","4",NULL,NULL,"999",NULL,NULL,NULL,NULL,"2005-06-01 21:53:45","T"
53553,"41774","4","150.9","173.65","1000","1",NULL,NULL,NULL,"2005-06-01 21:53:46","T"
53554,"41774","1",NULL,NULL,"1002",NULL,NULL,NULL,NULL,"2005-06-01 21:53:46","T"
53555,"41774","1",NULL,NULL,"1002",NULL,NULL,NULL,NULL,"2005-06-01 21:53:46","T"
53556,"41774","1","150.9","173.87","1000","1",NULL,NULL,NULL,"2005-06-01 21:53:47","T"
53557,"41774","5",NULL,NULL,"1001",NULL,NULL,NULL,NULL,"2005-06-01 21:53:47","T"
53558,"41774","5",NULL,NULL,"1000",NULL,NULL,NULL,NULL,"2005-06-01 21:53:47","T"
53559,"41774","5","151","173.88","1000","1",NULL,NULL,NULL,"2005-06-01 21:53:48","T"
53560,"41774","11",NULL,NULL,"1000",NULL,NULL,NULL,NULL,"2005-06-01 21:53:48","T"
53561,"41774","11",NULL,NULL,"1000",NULL,NULL,NULL,NULL,"2005-06-01 21:53:48","T"
53562,"41774","11","151","173.53","1000","1",NULL,NULL,NULL,"2005-06-01 21:53:48","T"
53563,"41774","3",NULL,NULL,"1000",NULL,NULL,NULL,NULL,"2005-06-01 21:53:49","T"
53564,"41774","3",NULL,NULL,"1000",NULL,NULL,NULL,NULL,"2005-06-01 21:53:49","T"
53565,"41774","3","150.9","173.71","999","1",NULL,NULL,NULL,"2005-06-01 21:53:49","T"
53566,"41774","2",NULL,NULL,"1003",NULL,NULL,NULL,NULL,"2005-06-01 21:53:50","T"
53567,"41774","2",NULL,NULL,"1003",NULL,NULL,NULL,NULL,"2005-06-01 21:53:50","T"
53568,"41774","2","151","173.59","1000","1",NULL,NULL,NULL,"2005-06-01 21:53:50","T"
53569,"41781",NULL,"128.2","139.88","4516","1",NULL,NULL,NULL,"2005-06-01 21:53:51","T"
53570,"41781",NULL,NULL,NULL,"4517",NULL,NULL,NULL,NULL,"2005-06-01 21:53:51","T"
53571,"41781",NULL,"128.3","140.32","4518","1",NULL,NULL,NULL,"2005-06-01 21:53:51","T"
53572,"41781",NULL,NULL,NULL,"4517",NULL,NULL,NULL,NULL,"2005-06-01 21:53:52","T"
53573,"41781",NULL,"128.2","140.18","4517","1",NULL,NULL,NULL,"2005-06-01 21:53:52","T"
53574,"41548",NULL,"128.4","143.76","4234","1",NULL,NULL,NULL,"2005-06-01 21:53:52","T"
53575,"41548",NULL,NULL,NULL,"4234",NULL,NULL,NULL,NULL,"2005-06-01 21:53:53","T"
53576,"41548",NULL,"128.4","143.96","4232","1",NULL,NULL,NULL,"2005-06-01 21:53:53","T"
53577,"41549",NULL,"128.4","143.78","5210","1",NULL,NULL,NULL,"2005-06-01 21:53:53","T"
53578,"41549",NULL,NULL,NULL,"5205",NULL,NULL,NULL,NULL,"2005-06-01 21:53:53","T"
53579,"41549",NULL,"128.4","143.61","5206","1",NULL,NULL,NULL,"2005-06-01 21:53:54","T"
53580,"41662",NULL,NULL,NULL,"3206",NULL,NULL,NULL,NULL,"2005-06-01 21:53:54","T"
53581,"41662",NULL,"150.7","168.82","3207","1",NULL,NULL,NULL,"2005-06-01 21:53:54","T"
53582,"41662",NULL,NULL,NULL,"3205",NULL,NULL,NULL,NULL,"2005-06-01 21:53:55","T"
53583,"41662",NULL,"150.7","168.93","3209","1",NULL,NULL,NULL,"2005-06-01 21:53:55","T"
53584,"41662",NULL,NULL,NULL,"3209",NULL,NULL,NULL,NULL,"2005-06-01 21:53:55","T"
53585,"41662",NULL,"150.7","168.33","3206","1",NULL,NULL,NULL,"2005-06-01 21:53:56","T"
53586,"41662",NULL,NULL,NULL,"3207",NULL,NULL,NULL,NULL,"2005-06-01 21:53:56","T"
53587,"41662",NULL,"150.7","168.32","3207","1",NULL,NULL,NULL,"2005-06-01 21:53:56","T"
